     1.602524968273330e-03     9.356963158609768e-21
     1.614016268583136e-03     1.127622877391677e-20
     1.625589970094435e-03     1.357978850027367e-20
     1.637246663685357e-03     1.634268362657735e-20
     1.648986944471065e-03     1.965423060496598e-20
     1.660811411834142e-03     2.362066341114085e-20
     1.672720669455197e-03     2.836825119560616e-20
     1.684715325343673e-03     3.404697418009297e-20
     1.696795991868897e-03     4.083485477833858e-20
     1.708963285791344e-03     4.894305723773169e-20
     1.721217828294117e-03     5.862188806965133e-20
     1.733560245014670e-03     7.016785157795668e-20
     1.745991166076741e-03     8.393194038611131e-20
     1.758511226122529e-03     1.003293705549890e-19
     1.771121064345089e-03     1.198510053087686e-19
     1.783821324520966e-03     1.430767512729284e-19
     1.796612655043069e-03     1.706912573108459e-19
     1.809495708953763e-03     2.035022994813200e-19
     1.822471143978214e-03     2.424622974257249e-19
     1.835539622557973e-03     2.886934788869715e-19
     1.848701811884789e-03     3.435172915010856e-19
     1.861958383934669e-03     4.084887561311581e-19
     1.875310015502201e-03     4.854365657121910e-19
     1.888757388235084e-03     5.765098599909237e-19
     1.902301188668944e-03     6.842327521283313e-19
     1.915942108262384e-03     8.115678506781780e-19
     1.929680843432276e-03     9.619902131488061e-19
     1.943518095589320e-03     1.139573388826908e-18
     1.957454571173862e-03     1.349089462919515e-18
     1.971490981691945e-03     1.596125306054043e-18
     1.985628043751644e-03     1.887217568105828e-18
     1.999866479099647e-03     2.230009339264071e-18
     2.014207014658110e-03     2.633431841089137e-18
     2.028650382561759e-03     3.107915013866924e-18
     2.043197320195271e-03     3.665631442691909e-18
     2.057848570230927e-03     4.320778723438655e-18
     2.072604880666520e-03     5.089906122478667e-18
     2.087467004863541e-03     5.992292243520819e-18
     2.102435701585655e-03     7.050381395833415e-18
     2.117511735037421e-03     8.290287476768833e-18
     2.132695874903316e-03     9.742375456517087e-18
     2.147988896387035e-03     1.144193200527911e-17
     2.163391580251055e-03     1.342993845619127e-17
     2.178904712856506e-03     1.575396117796618e-17
     2.194529086203314e-03     1.846917656928818e-17
     2.210265497970638e-03     2.163955031626744e-17
     2.226114751557587e-03     2.533919331265037e-17
     2.242077656124248e-03     2.965391977268818e-17
     2.258155026632984e-03     3.468303661644010e-17
     2.274347683890048e-03     4.054139723075963e-17
     2.290656454587486e-03     4.736175726650388e-17
     2.307082171345349e-03     5.529747529147475e-17
     2.323625672754186e-03     6.452560695496289e-17
     2.340287803417875e-03     7.525044791864770e-17
     2.357069413996728e-03     8.770758826490736e-17
     2.373971361250929e-03     1.021685495139240e-16
     2.390994508084269e-03     1.189460848839270e-16
     2.408139723588211e-03     1.384002341476965e-16
     2.425407883086245e-03     1.609452365208866e-16
     2.442799868178584e-03     1.870574186298558e-16
     2.460316566787182e-03     2.172841899323634e-16
     2.477958873201044e-03     2.522542952098496e-16
     2.495727688121899e-03     2.926894931438092e-16
     2.513623918710187e-03     3.394178517857971e-16
     2.531648478631356e-03     3.933888762144342e-16
     2.549802288102517e-03     4.556907111587639e-16
     2.568086273939435e-03     5.275696922051754e-16
     2.586501369603827e-03     6.104525537838302e-16
     2.605048515251029e-03     7.059716408818569e-16
     2.623728657777991e-03     8.159935148320920e-16
     2.642542750871627e-03     9.426513921090305e-16
     2.661491755057492e-03     1.088381909414339e-15
     2.680576637748832e-03     1.255966769104160e-15
     2.699798373295962e-03     1.448579886916991e-15
     2.719157943036019e-03     1.669840739802011e-15
     2.738656335343058e-03     1.923874696299267e-15
     2.758294545678519e-03     2.215381206359352e-15
     2.778073576642040e-03     2.549710832777920e-15
     2.797994438022642e-03     2.932952223747082e-15
     2.818058146850298e-03     3.372030256688481e-15
     2.838265727447839e-03     3.874816728970596e-15
     2.858618211483249e-03     4.450255132907129e-15
     2.879116638022356e-03     5.108501232320598e-15
     2.899762053581854e-03     5.861081357848368e-15
     2.920555512182745e-03     6.721070560179816e-15
     2.941498075404155e-03     7.703293006838618e-15
     2.962590812437518e-03     8.824547281511057e-15
     2.983834800141169e-03     1.010385954805671e-14
     3.005231123095321e-03     1.156276787725927e-14
     3.026780873657444e-03     1.322564140645076e-14
     3.048485152018016e-03     1.512003841401642e-14
     3.070345066256712e-03     1.727710784649738e-14
     3.092361732398959e-03     1.973203933991888e-14
     3.114536274472920e-03     2.252456733391642e-14
     3.136869824566877e-03     2.569953549243339e-14
     3.159363522887039e-03     2.930752832397518e-14
     3.182018517815733e-03     3.340557764387590e-14
     3.204835965970056e-03     3.805795234761345e-14
     3.227817032260905e-03     4.333704087530984e-14
     3.250962889952460e-03     4.932433675135597e-14
     3.274274720722077e-03     5.611153868837671e-14
     3.297753714720633e-03     6.380177796120964e-14
     3.321401070633262e-03     7.251098709459677e-14
     3.345217995740568e-03     8.236942537940000e-14
     3.369205705980267e-03     9.352337834859346e-14
     3.393365426009246e-03     1.061370501196066e-13
     3.417698389266101e-03     1.203946694584107e-13
     3.442205838034096e-03     1.365028325588047e-13
     3.466889023504609e-03     1.546931078749828e-13
     3.491749205840977e-03     1.752249309151298e-13
     3.516787654242864e-03     1.983888197189523e-13
     3.542005647011031e-03     2.245099448240879e-13
     3.567404471612615e-03     2.539520908995544e-13
     3.592985424746851e-03     2.871220509136205e-13
     3.618749812411280e-03     3.244744977370983e-13
     3.644698949968415e-03     3.665173824902413e-13
     3.670834162212908e-03     4.138179137551385e-13
     3.697156783439170e-03     4.670091770297211e-13
     3.723668157509499e-03     5.267974595326863e-13
     3.750369637922689e-03     5.939703517204641e-13
     3.777262587883142e-03     6.694057036918373e-13
     3.804348380370437e-03     7.540815220798699e-13
     3.831628398209448e-03     8.490869011150321e-13
     3.859104034140942e-03     9.556340903417547e-13
     3.886776690892668e-03     1.075071811041964e-12
     3.914647781250983e-03     1.208899943826728e-12
     3.942718728132975e-03     1.358785721166622e-12
     3.970990964659118e-03     1.526581570917964e-12
     3.999465934226417e-03     1.714344770240087e-12
     4.028145090582125e-03     1.924359083775604e-12
     4.057029897897936e-03     2.159158575665109e-12
     4.086121830844753e-03     2.421553801992431e-12
     4.115422374667966e-03     2.714660608700787e-12
     4.144933025263296e-03     3.041931780001821e-12
     4.174655289253135e-03     3.407191803927262e-12
     4.204590684063500e-03     3.814675045081108e-12
     4.234740738001471e-03     4.269067639962204e-12
     4.265106990333240e-03     4.775553457596771e-12
     4.295690991362675e-03     5.339864497789269e-12
     4.326494302510497e-03     5.968336131241104e-12
     4.357518496393968e-03     6.667967620261409e-12
     4.388765156907185e-03     7.446488396002934e-12
     4.420235879301966e-03     8.312430608276473e-12
     4.451932270269259e-03     9.275208507253496e-12
     4.483855948021186e-03     1.034520526297942e-11
     4.516008542373672e-03     1.153386787881322e-11
     4.548391694829626e-03     1.285381090895265e-11
     4.581007058662755e-03     1.431892974835214e-11
     4.613856299001991e-03     1.594452432588220e-11
     4.646941092916467e-03     1.774743409880778e-11
     4.680263129501155e-03     1.974618531891488e-11
     4.713824109963103e-03     2.196115161820634e-11
     4.747625747708290e-03     2.441472904538920e-11
     4.781669768429078e-03     2.713152677376769e-11
     4.815957910192351e-03     3.013857479703858e-11
     4.850491923528216e-03     3.346555003226660e-11
     4.885273571519392e-03     3.714502235948275e-11
     4.920304629891212e-03     4.121272224532630e-11
     4.955586887102299e-03     4.570783172448051e-11
     4.991122144435845e-03     5.067330064783084e-11
     5.026912216091597e-03     5.615619025090061e-11
     5.062958929278466e-03     6.220804625070536e-11
     5.099264124307808e-03     6.888530384444050e-11
     5.135829654687389e-03     7.624972715992128e-11
     5.172657387216019e-03     8.436888589617779e-11
     5.209749202078837e-03     9.331667209378971e-11
     5.247106992943311e-03     1.031738601891551e-10
     5.284732667055936e-03     1.140287137357574e-10
     5.322628145339571e-03     1.259776424194078e-10
     5.360795362491530e-03     1.391259132543794e-10
     5.399236267082348e-03     1.535884201240826e-10
     5.437952821655281e-03     1.694905161246143e-10
     5.476947002826461e-03     1.869689134829209e-10
     5.516220801385860e-03     2.061726561548466e-10
     5.555776222398878e-03     2.272641705626598e-10
     5.595615285308740e-03     2.504204003084104e-10
     5.635740024039581e-03     2.758340310994476e-10
     5.676152487100306e-03     3.037148125472752e-10
     5.716854737689134e-03     3.342909839515360e-10
     5.757848853798982e-03     3.678108116592913e-10
     5.799136928323504e-03     4.045442460965545e-10
     5.840721069163977e-03     4.447847071065873e-10
     5.882603399336901e-03     4.888510067986538e-10
     5.924786057082379e-03     5.370894197138222e-10
     5.967271195973310e-03     5.898759107526109e-10
     6.010060985025316e-03     6.476185319842919e-10
     6.053157608807465e-03     7.107600001718735e-10
     6.096563267553827e-03     7.797804676017369e-10
     6.140280177275782e-03     8.552004996042745e-10
     6.184310569875190e-03     9.375842729948715e-10
     6.228656693258288e-03     1.027543010553544e-09
     6.273320811450486e-03     1.125738667601121e-09
     6.318305204711957e-03     1.232887887719422e-09
     6.363612169654032e-03     1.349766245707562e-09
     6.409244019356457e-03     1.477212796967232e-09
     6.455203083485486e-03     1.616134953669165e-09
     6.501491708412838e-03     1.767513709274457e-09
     6.548112257335446e-03     1.932409234269553e-09
     6.595067110396132e-03     2.111966867327079e-09
     6.642358664805138e-03     2.307423527526740e-09
     6.689989334962473e-03     2.520114574766422e-09
     6.737961552581197e-03     2.751481147065986e-09
     6.786277766811583e-03     3.003078005116925e-09
     6.834940444366122e-03     3.276581916164890e-09
     6.883952069645496e-03     3.573800611132563e-09
     6.933315144865375e-03     3.896682350798133e-09
     6.983032190184189e-03     4.247326138848400e-09
     7.033105743831788e-03     4.627992621723186e-09
     7.083538362239017e-03     5.041115717366888e-09
     7.134332620168256e-03     5.489315017307239e-09
     7.185491110844830e-03     5.975409008890967e-09
     7.237016446089453e-03     6.502429167032387e-09
     7.288911256451520e-03     7.073634967466970e-09
     7.341178191343429e-03     7.692529876266161e-09
     7.393819919175866e-03     8.362878373252127e-09
     7.446839127493990e-03     9.088724069964957e-09
     7.500238523114665e-03     9.874408985984693e-09
     7.554020832264677e-03     1.072459405069508e-08
     7.608188800719869e-03     1.164428090100252e-08
     7.662745193945353e-03     1.263883504910359e-08
     7.717692797236686e-03     1.371401049811986e-08
     7.773034415862096e-03     1.487597588730438e-08
     7.828772875205647e-03     1.613134225257082e-08
     7.884911020911529e-03     1.748719249231403e-08
     7.941451719029340e-03     1.895111263287212e-08
     7.998397856160371e-03     2.053122499254517e-08
     8.055752339605008e-03     2.223622334783487e-08
     8.113518097511143e-03     2.407541021049632e-08
     8.171698079023688e-03     2.605873632912591e-08
     8.230295254435131e-03     2.819684253432606e-08
     8.289312615337153e-03     3.050110405202085e-08
     8.348753174773391e-03     3.298367741523087e-08
     8.408619967393253e-03     3.565755011056327e-08
     8.468916049606841e-03     3.853659310184607e-08
     8.529644499741028e-03     4.163561637973057e-08
     8.590808418196542e-03     4.497042769269994e-08
     8.652410927606349e-03     4.855789462180501e-08
     8.714455172994989e-03     5.241601016851913e-08
     8.776944321939189e-03     5.656396203248040e-08
     8.839881564729554e-03     6.102220576346607e-08
     8.903270114533480e-03     6.581254197981731e-08
     8.967113207559137e-03     7.095819785362832e-08
     9.031414103220763e-03     7.648391307142968e-08
     9.096176084304998e-03     8.241603048771497e-08
     9.161402457138521e-03     8.878259169762878e-08
     9.227096551756837e-03     9.561343776432567e-08
     9.293261722074316e-03     1.029403153460241e-07
     9.359901346055369e-03     1.107969884775628e-07
     9.427018825886936e-03     1.192193562713736e-07
     9.494617588152204e-03     1.282455768131592e-07
     9.562701084005492e-03     1.379161975382564e-07
     9.631272789348479e-03     1.482742923856860e-07
     9.700336205007645e-03     1.593656060381870e-07
     9.769894856913042e-03     1.712387055681772e-07
     9.839952296278227e-03     1.839451398215038e-07
     9.910512099781653e-03     1.975396068831846e-07
     9.981577869749198e-03     2.120801299818363e-07
     1.005315323433811e-02     2.276282422025330e-07
     1.012524184772224e-02     2.442491803909937e-07
     1.019784739027860e-02     2.620120886456393e-07
     1.027097356877523e-02     2.809902318079811e-07
     1.034462411656048e-02     3.012612193760518e-07
     1.041880279375360e-02     3.229072402801952e-07
     1.049351338743668e-02     3.460153089754830e-07
     1.056875971184804e-02     3.706775233202580e-07
     1.064454560857693e-02     3.969913347260081e-07
     1.072087494675965e-02     4.250598310796164e-07
     1.079775162327709e-02     4.549920329554551e-07
     1.087517956295373e-02     4.869032036513152e-07
     1.095316271875792e-02     5.209151735991956e-07
     1.103170507200377e-02     5.571566797192904e-07
     1.111081063255438e-02     5.957637203030839e-07
     1.119048343902655e-02     6.368799260295342e-07
     1.127072755899700e-02     6.806569477365378e-07
     1.135154708920999e-02     7.272548615884848e-07
     1.143294615578651e-02     7.768425922997716e-07
     1.151492891443491e-02     8.295983550932163e-07
     1.159749955066306e-02     8.857101170920508e-07
     1.168066227999209e-02     9.453760788638956e-07
     1.176442134817149e-02     1.008805176855382e-06
     1.184878103139602e-02     1.076217607476557e-06
     1.193374563652389e-02     1.147845373614774e-06
     1.201931950129674e-02     1.223932854379092e-06
     1.210550699456103e-02     1.304737398897179e-06
     1.219231251649111e-02     1.390529945008404e-06
     1.227974049881389e-02     1.481595663718769e-06
     1.236779540503503e-02     1.578234630304856e-06
     1.245648173066690e-02     1.680762522976915e-06
     1.254580400345803e-02     1.789511350033061e-06
     1.263576678362428e-02     1.904830206459570e-06
     1.272637466408168e-02     2.027086060955212e-06
     1.281763227068086e-02     2.156664574380212e-06
     1.290954426244330e-02     2.293970950654230e-06
     1.300211533179913e-02     2.439430821150432e-06
     1.309535020482667e-02     2.593491163656856e-06
     1.318925364149380e-02     2.756621256999748e-06
     1.328383043590088e-02     2.929313672446691e-06
     1.337908541652558e-02     3.112085303032347e-06
     1.347502344646935e-02     3.305478431972177e-06
     1.357164942370569e-02     3.510061841354554e-06
     1.366896828133027e-02     3.726431962325135e-06
     1.376698498781267e-02     3.955214068001158e-06
     1.386570454725017e-02     4.197063510378182e-06
     1.396513199962315e-02     4.452667002514534e-06
     1.406527242105237e-02     4.722743947303724e-06
     1.416613092405823e-02     5.008047814168559e-06
     1.426771265782165e-02     5.309367565034058e-06
     1.437002280844707e-02     5.627529130960924e-06
     1.447306659922716e-02     5.963396940843569e-06
     1.457684929090949e-02     6.317875503601288e-06
     1.468137618196511e-02     6.691911045313952e-06
     1.478665260885908e-02     7.086493202775749e-06
     1.489268394632289e-02     7.502656774965360e-06
     1.499947560762887e-02     7.941483533950778e-06
     1.510703304486655e-02     8.404104096771928e-06
     1.521536174922101e-02     8.891699859864189e-06
     1.532446725125323e-02     9.405504997608703e-06
     1.543435512118245e-02     9.946808526616580e-06
     1.554503096917051e-02     1.051695643737414e-05
     1.565650044560834e-02     1.111735389489812e-05
     1.576876924140435e-02     1.174946751006959e-05
     1.588184308827504e-02     1.241482768333401e-05
     1.599572775903759e-02     1.311503102247528e-05
     1.611042906790460e-02     1.385174283619029e-05
     1.622595287078087e-02     1.462669970520748e-05
     1.634230506556247e-02     1.544171213271238e-05
     1.645949159243772e-02     1.629866727585797e-05
     1.657751843419060e-02     1.719953176015789e-05
     1.669639161650606e-02     1.814635457856996e-05
     1.681611720827772e-02     1.914127007710156e-05
     1.693670132191773e-02     2.018650102877396e-05
     1.705815011366875e-02     2.128436179780369e-05
     1.718046978391833e-02     2.243726159586786e-05
     1.730366657751542e-02     2.364770783233505e-05
     1.742774678408919e-02     2.491830956035287e-05
     1.755271673837016e-02     2.625178102069843e-05
     1.767858282051358e-02     2.765094528530207e-05
     1.780535145642518e-02     2.911873800237007e-05
     1.793302911808925e-02     3.065821124503608e-05
     1.806162232389901e-02     3.227253746547986e-05
     1.819113763898946e-02     3.396501355646292e-05
     1.832158167557246e-02     3.573906502222632e-05
     1.845296109327444e-02     3.759825026071587e-05
     1.858528259947629e-02     3.954626495908624e-05
     1.871855294965579e-02     4.158694660445620e-05
     1.885277894773261e-02     4.372427911187743e-05
     1.898796744641553e-02     4.596239757148405e-05
     1.912412534755243e-02     4.830559311679421e-05
     1.926125960248257e-02     5.075831791612786e-05
     1.939937721239146e-02     5.332519028910757e-05
     1.953848522866843e-02     5.601099995021032e-05
     1.967859075326643e-02     5.882071338132051e-05
     1.981970093906478e-02     6.175947933525246e-05
     1.996182299023428e-02     6.483263447218179e-05
     2.010496416260499e-02     6.804570913093559e-05
     2.024913176403669e-02     7.140443323707821e-05
     2.039433315479198e-02     7.491474234971777e-05
     2.054057574791204e-02     7.858278384895505e-05
     2.068786700959510e-02     8.241492326588550e-05
     2.083621445957757e-02     8.641775075704695e-05
     2.098562567151801e-02     9.059808772520988e-05
     2.113610827338374e-02     9.496299358836758e-05
     2.128766994784035e-02     9.951977269880706e-05
     2.144031843264383e-02     1.042759814140858e-04
     2.159406152103566e-02     1.092394353217559e-04
     2.174890706214073e-02     1.144182166196522e-04
     2.190486296136793e-02     1.198206816535275e-04
     2.206193718081390e-02     1.254554686138326e-04
     2.222013773966945e-02     1.313315053933868e-04
     2.237947271462894e-02     1.374580176076896e-04
     2.253995024030270e-02     1.438445367795958e-04
     2.270157850963224e-02     1.505009086900509e-04
     2.286436577430862e-02     1.574373018965780e-04
     2.302832034519367e-02     1.646642164211641e-04
     2.319345059274429e-02     1.721924926091952e-04
     2.335976494743983e-02     1.800333201610559e-04
     2.352727190021245e-02     1.881982473379756e-04
     2.369598000288063e-02     1.966991903437134e-04
     2.386589786858581e-02     2.055484428836091e-04
     2.403703417223203e-02     2.147586859025389e-04
     2.420939765092890e-02     2.243429975032736e-04
     2.438299710443762e-02     2.343148630467166e-04
     2.455784139562025e-02     2.446881854354822e-04
     2.473393945089219e-02     2.554772955822382e-04
     2.491130026067789e-02     2.666969630642277e-04
     2.508993287986986e-02     2.783624069653557e-04
     2.526984642829095e-02     2.904893069072023e-04
     2.545105009115996e-02     3.030938142703078e-04
     2.563355311956055e-02     3.161925636070452e-04
     2.581736483091354e-02     3.298026842473751e-04
     2.600249460945267e-02     3.439418120987856e-04
     2.618895190670356e-02     3.586281016416367e-04
     2.637674624196640e-02     3.738802381211875e-04
     2.656588720280183e-02     3.897174499375091e-04
     2.675638444552046e-02     4.061595212344842e-04
     2.694824769567586e-02     4.232268046891088e-04
     2.714148674856107e-02     4.409402345022369e-04
     2.733611146970870e-02     4.593213395919680e-04
     2.753213179539463e-02     4.783922569907994e-04
     2.772955773314518e-02     4.981757454476937e-04
     2.792839936224817e-02     5.186951992362102e-04
     2.812866683426738e-02     5.399746621698041e-04
     2.833037037356094e-02     5.620388418254333e-04
     2.853352027780325e-02     5.849131239765812e-04
     2.873812691851066e-02     6.086235872368161e-04
     2.894420074157113e-02     6.331970179150319e-04
     2.915175226777733e-02     6.586609250834521e-04
     2.936079209336396e-02     6.850435558595852e-04
     2.957133089054861e-02     7.123739109032158e-04
     2.978337940807659e-02     7.406817601296349e-04
     2.999694847176979e-02     7.699976586402679e-04
     3.021204898507928e-02     8.003529628718651e-04
     3.042869192964206e-02     8.317798469655013e-04
     3.064688836584164e-02     8.643113193565965e-04
     3.086664943337273e-02     8.979812395872371e-04
     3.108798635181000e-02     9.328243353420787e-04
     3.131091042118079e-02     9.688762197091772e-04
     3.153543302254212e-02     1.006173408667121e-03
     3.176156561856168e-02     1.044753338799876e-03
     3.198931975410300e-02     1.084654385240783e-03
     3.221870705681499e-02     1.125915879847300e-03
     3.244973923772536e-02     1.168578129607941e-03
     3.268242809183873e-02     1.212682435283197e-03
     3.291678549873869e-02     1.258271110281995e-03
     3.315282342319425e-02     1.305387499775555e-03
     3.339055391577084e-02     1.354076000050486e-03
     3.362998911344536e-02     1.404382078102995e-03
     3.387114124022594e-02     1.456352291476310e-03
     3.411402260777598e-02     1.510034308343354e-03
     3.435864561604264e-02     1.565476927836866e-03
     3.460502275389002e-02     1.622730100629389e-03
     3.485316659973665e-02     1.681844949765394e-03
     3.510308982219777e-02     1.742873791748171e-03
     3.535480518073200e-02     1.805870157884125e-03
     3.560832552629278e-02     1.870888815887196e-03
     3.586366380198458e-02     1.937985791746452e-03
     3.612083304372348e-02     2.007218391859730e-03
     3.637984638090287e-02     2.078645225436718e-03
     3.664071703706370e-02     2.152326227174679e-03
     3.690345833056952e-02     2.228322680210411e-03
     3.716808367528657e-02     2.306697239352161e-03
     3.743460658126843e-02     2.387513954595244e-03
     3.770304065544593e-02     2.470838294925527e-03
     3.797339960232174e-02     2.556737172414956e-03
     3.824569722467000e-02     2.645278966613515e-03
     3.851994742424109e-02     2.736533549242375e-03
     3.879616420247126e-02     2.830572309192926e-03
     3.907436166119759e-02     2.927468177836934e-03
     3.935455400337781e-02     3.027295654652912e-03
     3.963675553381546e-02     3.130130833174430e-03
     3.992098065989023e-02     3.236051427266056e-03
     4.020724389229342e-02     3.345136797732918e-03
     4.049555984576887e-02     3.457467979270263e-03
     4.078594323985904e-02     3.573127707759522e-03
     4.107840889965647e-02     3.692200447917692e-03
     4.137297175656071e-02     3.814772421307208e-03
     4.166964684904056e-02     3.940931634713713e-03
     4.196844932340187e-02     4.070767908899422e-03
     4.226939443456088e-02     4.204372907740079e-03
     4.257249754682285e-02     4.341840167753883e-03
     4.287777413466669e-02     4.483265128031118e-03
     4.318523978353478e-02     4.628745160573356e-03
     4.349491019062879e-02     4.778379601051719e-03
     4.380680116571113e-02     4.932269779993874e-03
     4.412092863191187e-02     5.090519054409596e-03
     4.443730862654193e-02     5.253232839865877e-03
     4.475595730191159e-02     5.420518643021682e-03
     4.507689092615536e-02     5.592486094634227e-03
     4.540012588406242e-02     5.769246983047842e-03
     4.572567867791302e-02     5.950915288177676e-03
     4.605356592832122e-02     6.137607216000636e-03
     4.638380437508313e-02     6.329441233566168e-03
     4.671641087803181e-02     6.526538104540438e-03
     4.705140241789792e-02     6.729020925297250e-03
     4.738879609717654e-02     6.937015161569966e-03
     4.772860914100049e-02     7.150648685678962e-03
     4.807085889801958e-02     7.370051814349589e-03
     4.841556284128644e-02     7.595357347136005e-03
     4.876273856914857e-02     7.826700605467005e-03
     4.911240380614664e-02     8.064219472329735e-03
     4.946457640391964e-02     8.308054432608843e-03
     4.981927434211601e-02     8.558348614097593e-03
     5.017651572931180e-02     8.815247829199372e-03
     5.053631880393503e-02     9.078900617337420e-03
     5.089870193519683e-02     9.349458288091618e-03
     5.126368362402933e-02     9.627074965081814e-03
     5.163128250403013e-02     9.911907630616912e-03
     5.200151734241364e-02     1.020411617113040e-02
     5.237440704096925e-02     1.050386342342267e-02
     5.274997063702620e-02     1.081131522173128e-02
     5.312822730442568e-02     1.112664044565101e-02
     5.350919635449954e-02     1.145001106892557e-02
     5.389289723705641e-02     1.178160220913368e-02
     5.427934954137454e-02     1.212159217829242e-02
     5.466857299720181e-02     1.247016253440128e-02
     5.506058747576328e-02     1.282749813395130e-02
     5.545541299077542e-02     1.319378718542279e-02
     5.585306969946802e-02     1.356922130379730e-02
     5.625357790361331e-02     1.395399556610852e-02
     5.665695805056226e-02     1.434830856805754e-02
     5.706323073428875e-02     1.475236248171912e-02
     5.747241669644070e-02     1.516636311436426e-02
     5.788453682739921e-02     1.559051996842674e-02
     5.829961216734501e-02     1.602504630263964e-02
     5.871766390733255e-02     1.647015919436970e-02
     5.913871339037209e-02     1.692607960317664e-02
     5.956278211251907e-02     1.739303243562508e-02
     5.998989172397176e-02     1.787124661137719e-02
     6.042006403017657e-02     1.836095513059369e-02
     6.085332099294111e-02     1.886239514267123e-02
     6.128968473155567e-02     1.937580801634494e-02
     6.172917752392225e-02     1.990143941118292e-02
     6.217182180769213e-02     2.043953935050237e-02
     6.261764018141128e-02     2.099036229573359e-02
     6.306665540567406e-02     2.155416722226057e-02
     6.351889040428536e-02     2.213121769676549e-02
     6.397436826543078e-02     2.272178195610365e-02
     6.443311224285553e-02     2.332613298773618e-02
     6.489514575705149e-02     2.394454861174629e-02
     6.536049239645293e-02     2.457731156446387e-02
     6.582917591864083e-02     2.522470958372527e-02
     6.630122025155578e-02     2.588703549578937e-02
     6.677664949471951e-02     2.656458730393542e-02
     6.725548792046542e-02     2.725766827876302e-02
     6.773775997517749e-02     2.796658705021491e-02
     6.822349028053869e-02     2.869165770134350e-02
     6.871270363478770e-02     2.943319986383619e-02
     6.920542501398515e-02     3.019153881531771e-02
     6.970167957328875e-02     3.096700557844280e-02
     7.020149264823729e-02     3.175993702179027e-02
     7.070488975604444e-02     3.257067596257054e-02
     7.121189659690125e-02     3.339957127115073e-02
     7.172253905528836e-02     3.424697797740429e-02
     7.223684320129749e-02     3.511325737888492e-02
     7.275483529196229e-02     3.599877715082320e-02
     7.327654177259908e-02     3.690391145794124e-02
     7.380198927815664e-02     3.782904106807346e-02
     7.433120463457642e-02     3.877455346758307e-02
     7.486421486016179e-02     3.974084297855287e-02
     7.540104716695753e-02     4.072831087772798e-02
     7.594172896213913e-02     4.173736551718303e-02
     7.648628784941194e-02     4.276842244667679e-02
