0.0000000000000000000E+00	0.0000000000000000000E+00
1.0000000000000000000E+00	4.9246936511855500000E-36
2.0000000000000000000E+00	2.2410817376943200000E-31
3.0000000000000000000E+00	3.9395447496392400000E-29
4.0000000000000000000E+00	1.0086088184283100000E-27
5.0000000000000000000E+00	1.0032621920684700000E-26
6.0000000000000000000E+00	5.7503439791387300000E-26
7.0000000000000000000E+00	2.3080352700166500000E-25
8.0000000000000000000E+00	7.2379397805147100000E-25
9.0000000000000000000E+00	1.8964370014100000000E-24
1.0000000000000000000E+01	4.3373883136571600000E-24
1.1000000000000000000E+01	8.9232194140076600000E-24
1.2000000000000000000E+01	1.6869761948692600000E-23
1.3000000000000000000E+01	2.9772973204284200000E-23
1.4000000000000000000E+01	4.9638282618870300000E-23
1.5000000000000000000E+01	7.8898498983529800000E-23
1.6000000000000000000E+01	1.2042108267426100000E-22
1.7000000000000000000E+01	1.7750600267920100000E-22
1.8000000000000000000E+01	2.5387558984821600000E-22
1.9000000000000000000E+01	3.5365783746357000000E-22
2.0000000000000000000E+01	4.8136454312385300000E-22
2.1000000000000000000E+01	6.4186557210493900000E-22
2.2000000000000000000E+01	8.4036037954539200000E-22
2.3000000000000000000E+01	1.0823477753328400000E-21
2.4000000000000000000E+01	1.3735947629431100000E-21
2.5000000000000000000E+01	1.7201051385090700000E-21
2.6000000000000000000E+01	2.1280884028604800000E-21
2.7000000000000000000E+01	2.6039294191576000000E-21
2.8000000000000000000E+01	3.1541591429638100000E-21
2.9000000000000000000E+01	3.7854266604367900000E-21
3.0000000000000000000E+01	4.5044726935540800000E-21
3.1000000000000000000E+01	5.3181046683129600000E-21
3.2000000000000000000E+01	6.2331733916803700000E-21
3.3000000000000000000E+01	7.2565513444477100000E-21
3.4000000000000000000E+01	8.3951125685955900000E-21
3.5000000000000000000E+01	9.6557141077195000000E-21
3.6000000000000000000E+01	1.1045178945934600000E-20
3.7000000000000000000E+01	1.2570280382968800000E-20
3.8000000000000000000E+01	1.4237727779520600000E-20
3.9000000000000000000E+01	1.6054153606230300000E-20
4.0000000000000000000E+01	1.8026101730818300000E-20
4.1000000000000000000E+01	2.0160016880305500000E-20
4.2000000000000000000E+01	2.2462235218158900000E-20
4.3000000000000000000E+01	2.4938975979263700000E-20
4.4000000000000000000E+01	2.7596334108523600000E-20
4.5000000000000000000E+01	3.0440273851455700000E-20
4.6000000000000000000E+01	3.3476623247274200000E-20
4.7000000000000000000E+01	3.6711069476641000000E-20
4.8000000000000000000E+01	4.0149155017508200000E-20
4.9000000000000000000E+01	4.3796274563354200000E-20
5.0000000000000000000E+01	4.7657672658693800000E-20
5.1000000000000000000E+01	5.1738442007101700000E-20
5.2000000000000000000E+01	5.6043522407222600000E-20
5.3000000000000000000E+01	6.0577700272415400000E-20
5.4000000000000000000E+01	6.5345608689877300000E-20
5.5000000000000000000E+01	7.0351727975366800000E-20
5.6000000000000000000E+01	7.5600386680048400000E-20
5.7000000000000000000E+01	8.1095763006542500000E-20
5.8000000000000000000E+01	8.6841886592016400000E-20
5.9000000000000000000E+01	9.2842640617102200000E-20
6.0000000000000000000E+01	9.9101764200581800000E-20
6.1000000000000000000E+01	1.0562285504113200000E-19
6.2000000000000000000E+01	1.1240937226896900000E-19
6.3000000000000000000E+01	1.1946463947193600000E-19
6.4000000000000000000E+01	1.2679184786245000000E-19
6.5000000000000000000E+01	1.3439405955372100000E-19
6.6000000000000000000E+01	1.4227421091572100000E-19
6.7000000000000000000E+01	1.5043511598358900000E-19
6.8000000000000000000E+01	1.5887946989334200000E-19
6.9000000000000000000E+01	1.6760985232202900000E-19
7.0000000000000000000E+01	1.7662873091167500000E-19
7.1000000000000000000E+01	1.8593846465862600000E-19
7.2000000000000000000E+01	1.9554130725202400000E-19
7.3000000000000000000E+01	2.0543941034731700000E-19
7.4000000000000000000E+01	2.1563482676268100000E-19
7.5000000000000000000E+01	2.2612951358823400000E-19
7.6000000000000000000E+01	2.3692533519971500000E-19
7.7000000000000000000E+01	2.4802406617006500000E-19
7.8000000000000000000E+01	2.5942739407394000000E-19
7.9000000000000000000E+01	2.7113692218168000000E-19
8.0000000000000000000E+01	2.8315417204062500000E-19
8.1000000000000000000E+01	2.9548058594289400000E-19
8.2000000000000000000E+01	3.0811752927987000000E-19
8.3000000000000000000E+01	3.2106629278459700000E-19
8.4000000000000000000E+01	3.3432809466419500000E-19
8.5000000000000000000E+01	3.4790408262509500000E-19
8.6000000000000000000E+01	3.6179533579460500000E-19
8.7000000000000000000E+01	3.7600286654277100000E-19
8.8000000000000000000E+01	3.9052762220899400000E-19
8.9000000000000000000E+01	4.0537048673817800000E-19
9.0000000000000000000E+01	4.2053228223141900000E-19
9.1000000000000000000E+01	4.3601377041647200000E-19
9.2000000000000000000E+01	4.5181565404328300000E-19
9.3000000000000000000E+01	4.6793857820995500000E-19
9.4000000000000000000E+01	4.8438313162447700000E-19
9.5000000000000000000E+01	5.0114984780748800000E-19
9.6000000000000000000E+01	5.1823920624124800000E-19
9.7000000000000000000E+01	5.3565163346980600000E-19
9.8000000000000000000E+01	5.5338750415521600000E-19
9.9000000000000000000E+01	5.7144714209442600000E-19
1.0000000000000000000E+02	5.8983082120122200000E-19
